time,last_price,price_std,last_price-price_std,buy_area,sell_area,buy_area-sell_area,total_buy,total_sell,total_buy/total_sell,total_sell/total_buy,buy_std/sell_std,sell_std/buy_std,buy_area/sell_area,total_buy_area,total_sell_area
2018-08-02 20:40:50,7565.1,7567.7664998196715,-2.6664998196711167,5293126.0,4930889.0,362237.0,212.17559109999996,226.26644519,0.9377245084742118,1.0664112870709945,0.922879177377892,1.083565459610028,1.0734628177596373,76993527,60932516
2018-08-02 20:40:56,7565.1,7567.755024409835,-2.6550244098343683,5149550.0,5657108.0,-507558.0,171.74394085999995,247.03706048999996,0.6952152868049211,1.4384033535795973,1.0724637681159421,0.9324324324324325,0.9102795986924768,76410717,61650520
2018-08-02 20:41:02,7565.0,7567.741909655737,-2.7419096557368903,5089011.0,6247087.0,-1158076.0,180.28434939999997,201.78375337000003,0.8934532458092512,1.1192527473491276,1.195187165775401,0.8366890380313199,0.8146214387601773,76379764,61974432
2018-08-02 20:41:08,7563.8,7567.626232769671,-3.826232769671151,4960373.0,6223813.0,-1263440.0,168.77565427999994,219.6353783000001,0.7684356481471267,1.3013451450505031,1.2216142270861834,0.8185890257558791,0.7969990422270078,76160001,62426898
2018-08-02 20:41:15,7563.8,7567.510555883606,-3.7105558836055934,4711361.0,6299211.0,-1587850.0,178.73108512,236.56814126000006,0.755516292971866,1.3235981927887266,1.2955523672883789,0.7718715393133998,0.7479287485369199,75917698,63076793
2018-08-02 20:41:22,7563.8,7567.412195227868,-3.612195227868142,4756619.0,5511950.0,-755331.0,179.78855004,144.91663713000003,1.240634295693168,0.8060393005992788,1.1347517730496455,0.88125,0.8629648309581909,75781257,62878883
2018-08-02 20:41:29,7563.8,7567.313834572131,-3.5138345721306905,4711251.0,5126291.0,-415040.0,175.50431881999998,154.33251118,1.1371830697117797,0.8793658880741613,1.0757142857142856,0.9296148738379814,0.9190369801480252,75539064,62666070
2018-08-02 20:41:36,7562.9,7567.200719818032,-4.300719818032121,4756565.0,4536220.0,220345.0,174.16016395999998,143.93258512,1.2100120609575555,0.8264380432775519,0.9589235127478754,1.0428360413589366,1.0485745841251086,75297102,62331889
2018-08-02 20:41:42,7562.9,7567.0876050639345,-4.187605063934825,4726321.0,3794438.0,931883.0,174.44281731999996,138.45281672000002,1.259944156085927,0.793685970262797,0.8247863247863247,1.2124352331606219,1.2455918373155657,75047650,61899103
2018-08-02 20:41:48,7562.9,7566.995801785247,-4.095801785247204,4703631.0,3998575.0,705056.0,174.16718249000002,171.25035086000003,1.0170325585632496,0.983252690958772,0.8694404591104734,1.1501650165016502,1.1763268164283527,75009480,61731081
2018-08-02 20:41:54,7562.9,7566.90399850656,-4.003998506560492,4696084.0,3877219.0,818865.0,175.23344541,139.21652727,1.2587115110991665,0.7944632198737522,0.8479196556671449,1.1793570219966159,1.2111990578814351,74827865,61358950
2018-08-02 20:42:01,7562.9,7566.812195227871,-3.9121952278710523,4711160.0,3650002.0,1061158.0,175.45260191,116.58549449,1.5049265148937483,0.6644842722241509,0.8080229226361032,1.2375886524822695,1.2907280598750357,74676454,60896033
2018-08-02 20:42:07,7561.8,7566.7023591622965,-4.902359162296307,4854519.0,3422897.0,1431622.0,194.99790137,112.75998799000001,1.7293182169130166,0.5782625720470851,0.7493036211699164,1.3345724907063197,1.4182486355855872,74622598,60553859
2018-08-02 20:42:17,7561.8,7566.592523096723,-4.792523096723016,5065883.0,3074956.0,1990927.0,202.08894913999995,126.16196896999999,1.6018214584781458,0.6242893018489571,0.660857908847185,1.513184584178499,1.6474651995020417,74734927,60477010
2018-08-02 20:42:23,7561.8,7566.482687031149,-4.6826870311488165,5246998.0,2976583.0,2270415.0,198.38723223,124.82289186999998,1.5893497519398565,0.6291881310450801,0.6215864759427828,1.608786610878661,1.7627588412619437,74620770,60445724
2018-08-02 20:42:29,7561.28297898,7566.3643752111475,-5.081396231147664,5345016.0,3044772.0,2300244.0,189.13883901999998,124.44203626999997,1.519895082796848,0.6579401508160954,0.6206896551724138,1.6111111111111112,1.7554733162286043,74423787,60384308
2018-08-02 20:42:36,7561.28297898,7566.246063391147,-4.963084411147065,5344987.0,2870425.0,2474562.0,195.27256751,85.54095874000002,2.2827961059394593,0.4380592718719665,0.5854591836734694,1.7080610021786493,1.8620890634662115,74332480,60050110
2018-08-02 20:42:42,7561.28297898,7566.127751571147,-4.844772591147375,5141191.0,2908246.0,2232945.0,177.07948596999998,127.95811964999999,1.383886278216343,0.7226027280860646,0.6060606060606061,1.65,1.7677978410354558,74075143,59973991
2018-08-02 20:42:48,7561.28297898,7566.009439751146,-4.726460771145867,5148619.0,2855027.0,2293592.0,199.54213994999995,114.13915109000001,1.7482357109232283,0.5720052472054289,0.5921052631578947,1.6888888888888889,1.803352122414254,73923415,59670574
2018-08-02 20:42:54,7559.3,7565.858620079016,-6.558620079015782,5231710.0,2817102.0,2414608.0,202.50763315999998,115.57971551000001,1.7521035786117585,0.5707425132892705,0.5705045278137129,1.7528344671201814,1.857124804142697,73968286,59261082
2018-08-02 20:43:00,7559.3,7565.707800406884,-6.407800406884235,5043006.0,3097317.0,1945689.0,171.58945691999998,122.08031188999999,1.4055456958089199,0.711467441422799,0.6381842456608812,1.5669456066945606,1.6281852971458846,73726227,58821023
2018-08-02 20:43:06,7559.2,7565.555341390491,-6.3553413904910485,4952310.0,3445035.0,1507275.0,162.74952174999996,175.67672615,0.9264148149655165,1.0794300607522371,0.7166212534059946,1.3954372623574145,1.4375209540686815,73461599,58804528
2018-08-02 20:43:12,7559.2,7565.402882374098,-6.202882374098408,4620215.0,3429828.0,1190387.0,155.48601743999996,112.12295070000002,1.3867456793571518,0.7211127569285567,0.7594202898550725,1.316793893129771,1.3470690075420693,73091174,58296111
2018-08-02 20:43:18,7558.2,7565.234029915083,-7.034029915083011,4378623.0,3422080.0,956543.0,168.18614923999996,113.31355097,1.484254511488459,0.6737388987264503,0.7957317073170732,1.2567049808429118,1.2795209346362446,72939738,57893727
2018-08-02 20:43:26,7558.2,7565.0651774560665,-6.865177456066704,4333298.0,3391598.0,941700.0,163.10754454999994,116.29940478000002,1.4024796159408162,0.7130228408554634,0.7962962962962963,1.255813953488372,1.2776567270059718,72719994,57665347
2018-08-02 20:43:33,7558.2,7564.896324997051,-6.696324997051306,4318258.0,2998216.0,1320042.0,163.48354790999997,121.35407753999999,1.3471615558703705,0.7423014675874734,0.711864406779661,1.4047619047619047,1.440275817352719,72560802,57520361
2018-08-02 20:43:39,7558.6,7564.734029915083,-6.134029915082465,4378667.0,3020899.0,1357768.0,164.05043485999997,113.80918649,1.4414516079017443,0.693745107028362,0.7036474164133738,1.4211663066954643,1.449458257293607,72348641,57436211
2018-08-02 20:43:46,7558.6,7564.571734833115,-5.971734833115079,4295588.0,3043680.0,1251908.0,159.46840347,117.43384118,1.3579424965378621,0.7364082076741444,0.7195685670261941,1.3897216274089936,1.4113139357619724,72023235,57336987
2018-08-02 20:43:52,7558.3,7564.404521718361,-6.104521718360957,4280461.0,3021030.0,1259431.0,163.23837957999996,114.82894087000003,1.4215787269587825,0.7034432782624174,0.7164869029275809,1.3956989247311828,1.4168879488121602,71712878,57230043
2018-08-02 20:43:58,7558.3,7564.237308603606,-5.937308603605743,4257730.0,2975593.0,1282137.0,160.31982495999998,117.02023657000001,1.3700179529555019,0.7299174422077664,0.7136222910216719,1.4013015184381779,1.4308845329317552,71410136,57115624
2018-08-02 20:44:04,7558.3,7564.0700954888525,-5.770095488852348,4385905.0,3074271.0,1311634.0,179.86938158,129.36044719999998,1.3904511423179438,0.7191910377612807,0.7216338880484114,1.3857442348008386,1.426648789257681,71431971,57084637
2018-08-02 20:44:12,7558.2,7563.901243029836,-5.701243029836405,4408672.0,3081911.0,1326761.0,161.45344679999997,117.98007374000002,1.3684806398392741,0.7307374111755417,0.7194570135746606,1.389937106918239,1.4304994530990673,71288105,56644517
2018-08-02 20:44:19,7558.2,7563.73239057082,-5.532390570820098,4521772.0,3044028.0,1477744.0,175.71114436,106.32561722000001,1.6525758227806313,0.6051159566871768,0.6948148148148148,1.439232409381663,1.4854567697800414,71189316,56151323
2018-08-02 20:44:25,7560.1,7563.594685652786,-3.494685652785847,4567122.0,2960658.0,1606464.0,164.32014430999996,103.49230306000001,1.5877523202352044,0.6298211548838192,0.6701030927835051,1.4923076923076923,1.5426037049872021,71075576,55809476
2018-08-02 20:44:31,7560.1,7563.456980734753,-3.3569807347530514,4476730.0,2945234.0,1531496.0,166.58363482999997,127.30769769000003,1.3085118798993491,0.7642269171273555,0.6801801801801802,1.4701986754966887,1.51999128082862,70954319,55460311
2018-08-02 20:44:37,7559.9,7563.3159971281975,-3.415997128197887,4491704.0,3210194.0,1281510.0,162.61949878999997,153.88150788000002,1.056783891907363,0.9462672620748646,0.7331334332833583,1.3640081799591002,1.399200172949049,70795319,55429227
